# Indice, Tempo(s), Drift_abs(m), Drift_norm(mm/m), Disp_TOP(m), Disp_BASE(m), Allarme
23808, 119.034996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23809, 119.040001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23810, 119.044998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23811, 119.049995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23812, 119.055000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23813, 119.059998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23814, 119.064995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23815, 119.070000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23816, 119.074997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23817, 119.079994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23818, 119.084999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23819, 119.089996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23820, 119.094994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23821, 119.099998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23822, 119.104996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23823, 119.110001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23824, 119.114998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23825, 119.119995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23826, 119.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23827, 119.129997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23828, 119.134995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23829, 119.139999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23830, 119.144997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23831, 119.149994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23832, 119.154999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23833, 119.159996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23834, 119.165001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23835, 119.169998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23836, 119.174995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23837, 119.180000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23838, 119.184998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23839, 119.189995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23840, 119.195000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23841, 119.199997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23842, 119.204994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23843, 119.209999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23844, 119.214996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23845, 119.219994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23846, 119.224998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23847, 119.229996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23848, 119.235001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23849, 119.239998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23850, 119.244995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23851, 119.250000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23852, 119.254997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23853, 119.259995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23854, 119.264999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23855, 119.269997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23856, 119.274994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23857, 119.279999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23858, 119.284996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23859, 119.290001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23860, 119.294998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23861, 119.299995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23862, 119.305000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23863, 119.309998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23864, 119.314995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23865, 119.320000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23866, 119.324997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23867, 119.329994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23868, 119.334999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23869, 119.339996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23870, 119.344994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23871, 119.349998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23872, 119.354996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23873, 119.360001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23874, 119.364998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23875, 119.369995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23876, 119.375000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23877, 119.379997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23878, 119.384995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23879, 119.389999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23880, 119.394997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23881, 119.399994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23882, 119.404999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23883, 119.409996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23884, 119.415001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23885, 119.419998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23886, 119.424995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23887, 119.430000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23888, 119.434998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23889, 119.439995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23890, 119.445000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23891, 119.449997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23892, 119.454994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23893, 119.459999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23894, 119.464996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23895, 119.469994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23896, 119.474998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23897, 119.479996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23898, 119.485001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23899, 119.489998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23900, 119.494995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23901, 119.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23902, 119.504997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23903, 119.509995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23904, 119.514999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23905, 119.519997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23906, 119.524994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23907, 119.529999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23908, 119.534996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23909, 119.540001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23910, 119.544998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23911, 119.549995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23912, 119.555000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23913, 119.559998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23914, 119.564995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23915, 119.570000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23916, 119.574997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23917, 119.579994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23918, 119.584999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23919, 119.589996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23920, 119.594994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23921, 119.599998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23922, 119.604996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23923, 119.610001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23924, 119.614998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23925, 119.619995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23926, 119.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23927, 119.629997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23928, 119.634995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23929, 119.639999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23930, 119.644997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23931, 119.649994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23932, 119.654999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23933, 119.659996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23934, 119.665001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23935, 119.669998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23936, 119.674995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23937, 119.680000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23938, 119.684998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23939, 119.689995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23940, 119.695000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23941, 119.699997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23942, 119.704994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23943, 119.709999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23944, 119.714996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23945, 119.719994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23946, 119.724998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23947, 119.729996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23948, 119.735001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23949, 119.739998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23950, 119.744995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23951, 119.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23952, 119.754997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23953, 119.759995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23954, 119.764999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23955, 119.769997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23956, 119.774994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23957, 119.779999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23958, 119.784996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23959, 119.790001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23960, 119.794998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23961, 119.799995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23962, 119.805000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23963, 119.809998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23964, 119.814995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23965, 119.820000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23966, 119.824997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23967, 119.829994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23968, 119.834999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23969, 119.839996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23970, 119.844994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23971, 119.849998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23972, 119.854996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23973, 119.860001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23974, 119.864998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23975, 119.869995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23976, 119.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23977, 119.879997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23978, 119.884995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23979, 119.889999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23980, 119.894997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23981, 119.899994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23982, 119.904999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23983, 119.909996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23984, 119.915001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23985, 119.919998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23986, 119.924995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23987, 119.930000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23988, 119.934998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23989, 119.939995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23990, 119.945000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23991, 119.949997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23992, 119.954994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23993, 119.959999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23994, 119.964996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23995, 119.969994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23996, 119.974998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23997, 119.979996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23998, 119.985001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
23999, 119.989998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24000, 119.994995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24001, 120.000000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24002, 120.004997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24003, 120.009995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24004, 120.014999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24005, 120.019997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24006, 120.024994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24007, 120.029999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24008, 120.034996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24009, 120.040001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24010, 120.044998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24011, 120.049995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24012, 120.055000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24013, 120.059998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24014, 120.064995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24015, 120.070000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24016, 120.074997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24017, 120.079994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24018, 120.084999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24019, 120.089996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24020, 120.094994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24021, 120.099998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24022, 120.104996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24023, 120.110001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24024, 120.114998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24025, 120.119995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24026, 120.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24027, 120.129997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24028, 120.134995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24029, 120.139999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24030, 120.144997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24031, 120.149994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24032, 120.154999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24033, 120.159996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24034, 120.165001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24035, 120.169998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24036, 120.174995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24037, 120.180000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24038, 120.184998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24039, 120.189995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24040, 120.195000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24041, 120.199997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24042, 120.204994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24043, 120.209999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24044, 120.214996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24045, 120.219994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24046, 120.224998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24047, 120.229996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24048, 120.235001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24049, 120.239998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24050, 120.244995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24051, 120.250000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24052, 120.254997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24053, 120.259995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24054, 120.264999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24055, 120.269997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24056, 120.274994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24057, 120.279999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24058, 120.284996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24059, 120.290001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24060, 120.294998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24061, 120.299995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24062, 120.305000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24063, 120.309998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24064, 120.314995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24065, 120.320000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24066, 120.324997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24067, 120.329994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24068, 120.334999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24069, 120.339996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24070, 120.344994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24071, 120.349998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24072, 120.354996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24073, 120.360001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24074, 120.364998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24075, 120.369995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24076, 120.375000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24077, 120.379997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24078, 120.384995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24079, 120.389999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24080, 120.394997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
24081, 120.399994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
